JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
7366636_487  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_488  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_489  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_490  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_522  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_524  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_525  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_526  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_527  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_528  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_529  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_530  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_532  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_533  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_534  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_535  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_536  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_537  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_566  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_567  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_568  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_569  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_570  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_573  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_574  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_578  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_579  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_580  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_581  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_583  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_584  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_586  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_587  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_588  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_589  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_590  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_591  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_593  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_594  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_595  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_596  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_621  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_622  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_623  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_625  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_626  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_628  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_629  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_630  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_631  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_632  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_633  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_634  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_635  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
