name,folder,date,bytes,isdir,datenum,reg1,reg2,timeSet,time,freq,encRet,hitBC,missBC,hitST,missST,subID,chi,chi2,hitSaturation,missSaturation,hitEff,missEff,hitChar,missChar
acc_mtl_enc_HFB_1_13.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,124630,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.0034956304619226,0.00149812734082397,0.0108797268776408,0.0106054299528364,NM04,55,26,0.043956043956044,0.131868131868132,0.369983138554569,0.448449328449334,17.577378698779,14.1701041650555
acc_mtl_enc_HFB_1_14.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,157516,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.00356435643564356,0.00415841584158416,-0.000143382919855005,0.00146750118561494,OH28,42,21,0.00980392156862745,0,0.0784353015133444,0.0676718162012279,30.6804671176201,29.9737825967829
acc_mtl_enc_HFB_1_15.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,157511,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.00356435643564356,0.00415841584158416,-0.000143382919855005,0.00146750118561494,OH28,42,22,0.00980392156862745,0,0.0784353015133444,0.0676718162012279,30.6804671176201,29.9737825967829
acc_mtl_enc_HFB_1_16.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,157508,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.00356435643564356,0.00415841584158416,-0.000143382919855005,0.00146750118561494,OH28,42,35,0.00980392156862745,0,0.0784353015133444,0.0676718162012279,30.6804671176201,29.9737825967829
acc_mtl_enc_HFB_1_17.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,157584,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.00277227722772277,0.00277227722772277,0.000593169449345463,-0.0011767883076365,OH28,43,21,0,0,0.0598282937537451,0.0299571974004123,31.3486735866836,31.1698725280373
acc_mtl_enc_HFB_1_18.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,157584,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.00277227722772277,0.00277227722772277,0.000593169449345463,-0.0011767883076365,OH28,43,22,0,0,0.0598282937537451,0.0299571974004123,31.3486735866836,31.1698725280373
acc_mtl_enc_HFB_1_19.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,157585,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.00277227722772277,0.00277227722772277,0.000593169449345463,-0.0011767883076365,OH28,43,35,0,0,0.0598282937537451,0.0299571974004123,31.3486735866836,31.1698725280373
acc_mtl_enc_HFB_1_2.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,43438,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.0293501048218029,0.0076869322152341,0.0213469499366037,0.0272306299062625,LC04,35,6,0.0545454545454545,0.127272727272727,0.152990754101865,0.520650953984286,27.2197660424538,11.5066172123952
acc_mtl_enc_HFB_1_20.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,157541,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.00693069306930693,0.0114851485148515,0.00400543318117676,0.00420315945982556,OH28,44,21,0,0.0196078431372549,0.0378507948834099,0.0386855212131858,33.152800768011,32.376453998225
acc_mtl_enc_HFB_1_21.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,157541,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.00693069306930693,0.0114851485148515,0.00400543318117676,0.00420315945982556,OH28,44,22,0,0.0196078431372549,0.0378507948834099,0.0386855212131858,33.152800768011,32.376453998225
acc_mtl_enc_HFB_1_22.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,157541,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.00693069306930693,0.0114851485148515,0.00400543318117676,0.00420315945982556,OH28,44,35,0,0.0196078431372549,0.0378507948834099,0.0386855212131858,33.152800768011,32.376453998225
acc_mtl_enc_HFB_1_23.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,40046,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.00603318250377074,0.00377073906485671,0.0257497311256289,0.0160346963623316,SD4,30,11,0.113207547169811,0.132075471698113,0.415356970073952,0.491231253023705,15.8488127018995,12.4283946923891
acc_mtl_enc_HFB_1_24.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,40045,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.00603318250377074,0.00377073906485671,0.0257497311256289,0.0160346963623316,SD4,30,19,0.113207547169811,0.132075471698113,0.415356970073952,0.491231253023705,15.8488127018995,12.4283946923891
acc_mtl_enc_HFB_1_25.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,40045,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.00603318250377074,0.00377073906485671,0.0257497311256289,0.0160346963623316,SD4,30,20,0.113207547169811,0.132075471698113,0.415356970073952,0.491231253023705,15.8488127018995,12.4283946923891
acc_mtl_enc_HFB_1_26.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,183666,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.0349983010533469,0.00696568127760788,0.0214407838532519,0.0100270800748106,SD5,89,76,0.0909090909090909,0.0636363636363636,0.169083212219159,0.380052821795945,25.8601864722797,16.6725349714647
