index,freq,encRet,subID,hitMiss,reg
-0.79588266625951,2,ret,ECoG15_37,hit,dlPFC
-0.993840902589197,2,ret,ECoG16_38,hit,dlPFC
0.575927567949232,2,ret,ECoG16_43,hit,dlPFC
-0.901703865040904,2,ret,ECoG16_44,hit,dlPFC
-0.387127666604744,2,ret,ECoG16_49,hit,dlPFC
0.369452068271773,2,ret,ECoG16_54,hit,dlPFC
-0.732967906443819,2,ret,ECoG20_50,hit,dlPFC
0.0875522415435099,2,ret,ECoG20_51,hit,dlPFC
0.734540079699983,2,ret,ECoG20_52,hit,dlPFC
-0.923795784320013,2,ret,ECoG20_55,hit,dlPFC
-0.339836758022525,2,ret,ECoG22_37,hit,dlPFC
-0.240118951221599,2,ret,ECoG22_38,hit,dlPFC
0.35537347658818,2,ret,ECoG22_5,hit,dlPFC
0.258590806294657,2,ret,ECoG22_6,hit,dlPFC
-0.795542980657255,2,ret,ECoG22_7,hit,dlPFC
0.800953507788324,2,ret,ECoG22_8,hit,dlPFC
0.791241681375695,2,ret,ECoG22_9,hit,dlPFC
0.972015250276025,2,ret,ECoG26_15,hit,dlPFC
0.106136185244862,2,ret,ECoG26_21,hit,dlPFC
0.0726360615263368,2,ret,ECoG27_46,hit,dlPFC
0.885256986438327,2,ret,ECoG27_47,hit,dlPFC
-0.987861922574288,2,ret,ECoG27_48,hit,dlPFC
-0.0350994260433698,2,ret,ECoG28_33,hit,dlPFC
0.390456846103086,2,ret,ECoG32_35,hit,dlPFC
0.523577566350263,2,ret,ECoG36_17,hit,dlPFC
-0.440054999961771,2,ret,ECoG37_30,hit,dlPFC
-0.372507184823037,2,ret,IR84_18,hit,dlPFC
-0.509016297224006,2,ret,IR84_19,hit,dlPFC
-0.833640876448802,2,ret,IR84_22,hit,dlPFC
0.252343210810218,2,ret,IR84_23,hit,dlPFC
0.483736171633801,2,ret,IR92_19,hit,dlPFC
-0.90684378433759,2,ret,IR92_20,hit,dlPFC
-0.199679199940439,2,ret,IR92_23,hit,dlPFC
-0.948421907751342,2,ret,IR92_24,hit,dlPFC
0.88399717920543,2,ret,IR98_23,hit,dlPFC
-0.831688979828979,2,ret,IR98_24,hit,dlPFC
-0.143553587815101,2,ret,LC04_38,hit,dlPFC
0.491775866434485,2,ret,LC04_39,hit,dlPFC
-0.737214450368867,2,ret,LC04_40,hit,dlPFC
0.863225799150529,2,ret,LC05_27,hit,dlPFC
-0.338345274393459,2,ret,LC05_28,hit,dlPFC
0.806063613802662,2,ret,NM02_1,hit,dlPFC
-0.449714637972425,2,ret,NM02_18,hit,dlPFC
0.982695189867967,2,ret,NM02_2,hit,dlPFC
-0.748501741732333,2,ret,NM02_20,hit,dlPFC
0.65900384173832,2,ret,NM02_3,hit,dlPFC
-0.805049231731778,2,ret,NM02_31,hit,dlPFC
-0.69767995388182,2,ret,NM02_4,hit,dlPFC
0.758978336786947,2,ret,NM02_5,hit,dlPFC
0.182865100704669,2,ret,NM04_91,hit,dlPFC
0.417125298832101,2,ret,OH28_45,hit,dlPFC
0.0846457400103177,2,ret,OH28_46,hit,dlPFC
-0.551507130036941,2,ret,OH28_47,hit,dlPFC
0.416467386426115,2,ret,OH28_48,hit,dlPFC
0.684046021966122,2,ret,OH28_49,hit,dlPFC
0.21036270588219,2,ret,OH28_50,hit,dlPFC
0.345732056391008,2,ret,OH29_43,hit,dlPFC
0.716731158964804,2,ret,OH29_44,hit,dlPFC
0.0442740397068427,2,ret,OH29_45,hit,dlPFC
0.337320550659564,2,ret,OH29_46,hit,dlPFC
0.0972034727134138,2,ret,OH29_47,hit,dlPFC
0.676792619237561,2,ret,OH29_48,hit,dlPFC
0.622576027114809,2,ret,OH29_86,hit,dlPFC
-0.509511523886184,2,ret,OH30_72,hit,dlPFC
-0.716910098435102,2,ret,OH30_73,hit,dlPFC
0.213887271389942,2,ret,OH30_74,hit,dlPFC
0.124289318262925,2,ret,SD5_61,hit,dlPFC
0.706556404958813,2,ret,SD5_65,hit,dlPFC
0.90002549290253,2,ret,SD5_66,hit,dlPFC
0.356916690780816,2,ret,SD5_67,hit,dlPFC
-0.47618990004272,2,ret,SLCH010_104,hit,dlPFC
-0.103784875962707,2,ret,SLCH010_105,hit,dlPFC
-0.185871914255558,2,ret,SLCH010_106,hit,dlPFC
0.547896405891938,2,ret,SLCH010_107,hit,dlPFC
-0.397155265276275,2,ret,SLCH010_108,hit,dlPFC
0.0501570183319378,2,ret,SLCH010_11,hit,dlPFC
0.683722749713608,2,ret,SLCH010_21,hit,dlPFC
0.622721790120536,2,ret,SLCH010_22,hit,dlPFC
-0.300308498104111,2,ret,SLCH010_23,hit,dlPFC
0.663780297738979,2,ret,SLCH010_24,hit,dlPFC
-0.59419908150503,2,ret,SLCH010_25,hit,dlPFC
0.970674728459984,2,ret,SLCH010_50,hit,dlPFC
0.697246207284986,2,ret,SLCH010_51,hit,dlPFC
0.224880971264921,2,ret,SLCH010_52,hit,dlPFC
0.89954011249946,2,ret,SLCH010_53,hit,dlPFC
0.997449087482698,2,ret,SLCH010_54,hit,dlPFC
0.957233007921856,2,ret,SLCH010_55,hit,dlPFC
0.873605946757973,2,ret,SLCH010_56,hit,dlPFC
0.953985740426509,2,ret,SLCH010_57,hit,dlPFC
0.986329761494236,2,ret,SLCH010_58,hit,dlPFC
-0.0130538354748222,2,ret,CP24_27,miss,dlPFC
0.591313310727877,2,ret,CP26_1,miss,dlPFC
0.520485092596604,2,ret,CP26_12,miss,dlPFC
0.565932382361179,2,ret,CP26_19,miss,dlPFC
0.82141193790526,2,ret,CP26_2,miss,dlPFC
0.94080829836965,2,ret,CP26_26,miss,dlPFC
-0.428391866899462,2,ret,CP26_3,miss,dlPFC
0.876438253573161,2,ret,CP26_39,miss,dlPFC
-0.0640063337604562,2,ret,CP26_4,miss,dlPFC
-0.742593234130277,2,ret,CP26_5,miss,dlPFC
0.695734512328796,2,ret,CP26_50,miss,dlPFC
0.503469440426733,2,ret,CP26_52,miss,dlPFC
0.527601625510905,2,ret,CP26_53,miss,dlPFC
0.323763425596179,2,ret,CP26_56,miss,dlPFC
0.855471676246445,2,ret,CP26_57,miss,dlPFC
0.00808335438284757,2,ret,CP26_58,miss,dlPFC
0.967150972644573,2,ret,CP26_59,miss,dlPFC
-0.292287295689129,2,ret,CP26_6,miss,dlPFC
0.973862227007152,2,ret,CP26_62,miss,dlPFC
-0.171376416079629,2,ret,CP26_63,miss,dlPFC
0.958078474430296,2,ret,CP26_64,miss,dlPFC
0.3475249592684,2,ret,CP26_65,miss,dlPFC
0.937969864596272,2,ret,CP26_66,miss,dlPFC
-0.0137404470825371,2,ret,CP26_7,miss,dlPFC
0.668521269129601,2,ret,CP26_78,miss,dlPFC
-0.809898111759897,2,ret,CP26_8,miss,dlPFC
0.465313677756471,2,ret,CP26_9,miss,dlPFC
-0.630266761274296,2,ret,ECoG07_18,miss,dlPFC
-0.627281475118786,2,ret,ECoG07_19,miss,dlPFC
0.539631071823221,2,ret,ECoG09_17,miss,dlPFC
-0.0019531953523002,2,ret,ECoG09_20,miss,dlPFC
0.630662658392934,2,ret,ECoG11_37,miss,dlPFC
0.365615339787671,2,ret,ECoG11_38,miss,dlPFC
-0.813174450769195,2,ret,ECoG11_44,miss,dlPFC
0.563186824268161,2,ret,ECoG11_52,miss,dlPFC
0.221023463628453,2,ret,ECoG11_63,miss,dlPFC
-0.721863593486247,2,ret,ECoG11_79,miss,dlPFC
0.751738570649059,2,ret,ECoG15_30,miss,dlPFC
0.541680264383486,2,ret,ECoG15_31,miss,dlPFC
0.383223652760764,2,ret,ECoG15_32,miss,dlPFC
0.6807497775377,2,ret,ECoG15_34,miss,dlPFC
0.60037307712846,2,ret,ECoG15_35,miss,dlPFC
0.299002591976672,2,ret,ECoG15_36,miss,dlPFC
-0.648261836126834,2,ret,ECoG15_37,miss,dlPFC
-0.409642526899804,2,ret,ECoG16_38,miss,dlPFC
0.807779981652335,2,ret,ECoG16_43,miss,dlPFC
-0.698766050747916,2,ret,ECoG16_44,miss,dlPFC
-0.0403467277541445,2,ret,ECoG16_49,miss,dlPFC
0.020736313408411,2,ret,ECoG16_54,miss,dlPFC
-0.563898227270225,2,ret,ECoG20_50,miss,dlPFC
0.679577151053716,2,ret,ECoG20_51,miss,dlPFC
0.73726261024265,2,ret,ECoG20_52,miss,dlPFC
-0.107239822427213,2,ret,ECoG20_55,miss,dlPFC
-0.232689553400442,2,ret,ECoG22_37,miss,dlPFC
-0.804000597379065,2,ret,ECoG22_38,miss,dlPFC
-0.150410115155064,2,ret,ECoG22_5,miss,dlPFC
0.102251795242269,2,ret,ECoG22_6,miss,dlPFC
0.129311148661823,2,ret,ECoG22_7,miss,dlPFC
0.790876249368085,2,ret,ECoG22_8,miss,dlPFC
0.751743975205572,2,ret,ECoG22_9,miss,dlPFC
-0.354655883204669,2,ret,ECoG26_15,miss,dlPFC
0.165726594317349,2,ret,ECoG26_21,miss,dlPFC
0.819210847460414,2,ret,ECoG27_46,miss,dlPFC
0.974260789569521,2,ret,ECoG27_47,miss,dlPFC
-0.334147444902067,2,ret,ECoG27_48,miss,dlPFC
0.846103157977003,2,ret,ECoG28_33,miss,dlPFC
-0.611303153881024,2,ret,ECoG32_35,miss,dlPFC
0.471859058236666,2,ret,ECoG36_17,miss,dlPFC
0.362195423437665,2,ret,ECoG37_30,miss,dlPFC
0.715890454136416,2,ret,IR84_18,miss,dlPFC
-0.477570972784995,2,ret,IR84_19,miss,dlPFC
-0.901179968215168,2,ret,IR84_22,miss,dlPFC
0.363400518795094,2,ret,IR84_23,miss,dlPFC
0.823870233215915,2,ret,IR92_19,miss,dlPFC
-0.380277357921858,2,ret,IR92_20,miss,dlPFC
-0.297920850289964,2,ret,IR92_23,miss,dlPFC
0.923875708351757,2,ret,IR92_24,miss,dlPFC
0.753136628914094,2,ret,IR98_23,miss,dlPFC
-0.711593975191608,2,ret,IR98_24,miss,dlPFC
-0.502909887850454,2,ret,LC04_38,miss,dlPFC
-0.171600300759472,2,ret,LC04_39,miss,dlPFC
-0.327167759265531,2,ret,LC04_40,miss,dlPFC
0.95414102563446,2,ret,LC05_27,miss,dlPFC
-0.0889235871421214,2,ret,LC05_28,miss,dlPFC
0.0881644441559215,2,ret,NM02_1,miss,dlPFC
0.811732867385909,2,ret,NM02_18,miss,dlPFC
-0.622155015123516,2,ret,NM02_2,miss,dlPFC
-0.449336749962856,2,ret,NM02_20,miss,dlPFC
-0.556905951675794,2,ret,NM02_3,miss,dlPFC
-0.468406938098983,2,ret,NM02_31,miss,dlPFC
-0.952264813195585,2,ret,NM02_4,miss,dlPFC
0.416623725430666,2,ret,NM02_5,miss,dlPFC
-0.0354584308383181,2,ret,NM04_91,miss,dlPFC
0.441117810917728,2,ret,OH28_45,miss,dlPFC
0.351145846963021,2,ret,OH28_46,miss,dlPFC
0.210340765600873,2,ret,OH28_47,miss,dlPFC
-0.386750570193233,2,ret,OH28_48,miss,dlPFC
-0.111378391387725,2,ret,OH28_49,miss,dlPFC
0.61728707224862,2,ret,OH28_50,miss,dlPFC
-0.709559333558397,2,ret,OH29_43,miss,dlPFC
0.559475864181227,2,ret,OH29_44,miss,dlPFC
0.181745197547293,2,ret,OH29_45,miss,dlPFC
0.418211584674387,2,ret,OH29_46,miss,dlPFC
-0.168034504191956,2,ret,OH29_47,miss,dlPFC
-0.105055407261711,2,ret,OH29_48,miss,dlPFC
-0.311840858463375,2,ret,OH29_86,miss,dlPFC
-0.453144592115375,2,ret,OH30_72,miss,dlPFC
-0.195676992775761,2,ret,OH30_73,miss,dlPFC
0.597030099606312,2,ret,OH30_74,miss,dlPFC
-0.478322308450798,2,ret,SD5_61,miss,dlPFC
0.824749255696297,2,ret,SD5_65,miss,dlPFC
0.4342977995572,2,ret,SD5_66,miss,dlPFC
0.893251094432768,2,ret,SD5_67,miss,dlPFC
0.159016562967615,2,ret,SLCH010_104,miss,dlPFC
0.463623231370292,2,ret,SLCH010_105,miss,dlPFC
0.734166713825786,2,ret,SLCH010_106,miss,dlPFC
0.453014324869702,2,ret,SLCH010_107,miss,dlPFC
0.0177231885249827,2,ret,SLCH010_108,miss,dlPFC
0.830598707201413,2,ret,SLCH010_11,miss,dlPFC
0.373853222558352,2,ret,SLCH010_21,miss,dlPFC
-0.0990891877602959,2,ret,SLCH010_22,miss,dlPFC
-0.773420103091795,2,ret,SLCH010_23,miss,dlPFC
0.737579104486677,2,ret,SLCH010_24,miss,dlPFC
0.25196783947604,2,ret,SLCH010_25,miss,dlPFC
0.0838810344404199,2,ret,SLCH010_50,miss,dlPFC
-0.655433969349618,2,ret,SLCH010_51,miss,dlPFC
-0.839653363838865,2,ret,SLCH010_52,miss,dlPFC
-0.570759499607255,2,ret,SLCH010_53,miss,dlPFC
0.616102206680857,2,ret,SLCH010_54,miss,dlPFC
0.785512192523042,2,ret,SLCH010_55,miss,dlPFC
0.859017367028844,2,ret,SLCH010_56,miss,dlPFC
0.788675018523033,2,ret,SLCH010_57,miss,dlPFC
0.670265277289661,2,ret,SLCH010_58,miss,dlPFC
0.507811195619324,2.32145191432078,sub,CP24_27,hit,dlPFC
0.787289682366659,2.32145191432078,sub,CP26_1,hit,dlPFC
-0.509049941191496,2.32145191432078,sub,CP26_12,hit,dlPFC
0.476053043046235,2.32145191432078,sub,CP26_19,hit,dlPFC
0.0535266111911772,2.32145191432078,sub,CP26_2,hit,dlPFC
0.210848363526254,2.32145191432078,sub,CP26_26,hit,dlPFC
0.8732619215591,2.32145191432078,sub,CP26_3,hit,dlPFC
0.704489804379643,2.32145191432078,sub,CP26_39,hit,dlPFC
0.674758359365549,2.32145191432078,sub,CP26_4,hit,dlPFC
0.49237407834997,2.32145191432078,sub,CP26_5,hit,dlPFC
0.839440031768944,2.32145191432078,sub,CP26_50,hit,dlPFC
0.826627222853262,2.32145191432078,sub,CP26_52,hit,dlPFC
0.459675741667431,2.32145191432078,sub,CP26_53,hit,dlPFC
-0.569077987067965,2.32145191432078,sub,CP26_56,hit,dlPFC
0.974369680726972,2.32145191432078,sub,CP26_57,hit,dlPFC
0.906358076569641,2.32145191432078,sub,CP26_58,hit,dlPFC
0.845260618410853,2.32145191432078,sub,CP26_59,hit,dlPFC
-0.564162254291165,2.32145191432078,sub,CP26_6,hit,dlPFC
0.966650243718654,2.32145191432078,sub,CP26_62,hit,dlPFC
0.89124891981536,2.32145191432078,sub,CP26_63,hit,dlPFC
0.865212202632061,2.32145191432078,sub,CP26_64,hit,dlPFC
0.677411650597485,2.32145191432078,sub,CP26_65,hit,dlPFC
0.962395626773728,2.32145191432078,sub,CP26_66,hit,dlPFC
-0.488041410967598,2.32145191432078,sub,CP26_7,hit,dlPFC
0.954905630034141,2.32145191432078,sub,CP26_78,hit,dlPFC
0.10090960328672,2.32145191432078,sub,CP26_8,hit,dlPFC
0.430857923692391,2.32145191432078,sub,CP26_9,hit,dlPFC
0.495425355308549,2.32145191432078,sub,ECoG07_18,hit,dlPFC
-0.622740909028498,2.32145191432078,sub,ECoG07_19,hit,dlPFC
0.459671419406268,2.32145191432078,sub,ECoG09_17,hit,dlPFC
0.896365518836737,2.32145191432078,sub,ECoG09_20,hit,dlPFC
0.679933263693747,2.32145191432078,sub,ECoG11_37,hit,dlPFC
-0.549052786639206,2.32145191432078,sub,ECoG11_38,hit,dlPFC
-0.646315616240067,2.32145191432078,sub,ECoG11_44,hit,dlPFC
0.682395959789412,2.32145191432078,sub,ECoG11_52,hit,dlPFC
-0.907788957768026,2.32145191432078,sub,ECoG11_63,hit,dlPFC
0.472402918152875,2.32145191432078,sub,ECoG11_79,hit,dlPFC
0.528849963386777,2.32145191432078,sub,ECoG15_30,hit,dlPFC
-0.0341638234344336,2.32145191432078,sub,ECoG15_31,hit,dlPFC
-0.562887242743661,2.32145191432078,sub,ECoG15_32,hit,dlPFC
0.563034282519906,2.32145191432078,sub,ECoG15_34,hit,dlPFC
0.741714832010721,2.32145191432078,sub,ECoG15_35,hit,dlPFC
0.216079766753415,2.32145191432078,sub,ECoG15_36,hit,dlPFC
-0.481310492189584,2.32145191432078,sub,ECoG15_37,hit,dlPFC
0.468929034189179,2.32145191432078,sub,ECoG16_38,hit,dlPFC
0.962779832152074,2.32145191432078,sub,ECoG16_43,hit,dlPFC
-0.0229626360961759,2.32145191432078,sub,ECoG16_44,hit,dlPFC
0.644643581291698,2.32145191432078,sub,ECoG16_49,hit,dlPFC
-0.205471190172432,2.32145191432078,sub,ECoG16_54,hit,dlPFC
-0.61002290273279,2.32145191432078,sub,ECoG20_50,hit,dlPFC
0.65140973915801,2.32145191432078,sub,ECoG20_51,hit,dlPFC
0.629744059450994,2.32145191432078,sub,ECoG20_52,hit,dlPFC
-0.766951668745267,2.32145191432078,sub,ECoG20_55,hit,dlPFC
0.482919987452654,2.32145191432078,sub,ECoG22_37,hit,dlPFC
0.887072111412716,2.32145191432078,sub,ECoG22_38,hit,dlPFC
0.85696620182715,2.32145191432078,sub,ECoG22_5,hit,dlPFC
0.516133996301863,2.32145191432078,sub,ECoG22_6,hit,dlPFC
-0.444483137043958,2.32145191432078,sub,ECoG22_7,hit,dlPFC
0.713111129885766,2.32145191432078,sub,ECoG22_8,hit,dlPFC
0.754322887581621,2.32145191432078,sub,ECoG22_9,hit,dlPFC
-0.28982663457644,2.32145191432078,sub,ECoG26_15,hit,dlPFC
0.278684141533908,2.32145191432078,sub,ECoG26_21,hit,dlPFC
-0.986805775749845,2.32145191432078,sub,ECoG27_46,hit,dlPFC
-0.0118123798243328,2.32145191432078,sub,ECoG27_47,hit,dlPFC
0.624439999310346,2.32145191432078,sub,ECoG27_48,hit,dlPFC
0.790617306887758,2.32145191432078,sub,ECoG28_33,hit,dlPFC
0.722958349218838,2.32145191432078,sub,ECoG32_35,hit,dlPFC
0.346262620397843,2.32145191432078,sub,ECoG36_17,hit,dlPFC
0.784508431584688,2.32145191432078,sub,ECoG37_30,hit,dlPFC
-0.835563973397605,2.32145191432078,sub,IR84_18,hit,dlPFC
-0.115449904606972,2.32145191432078,sub,IR84_19,hit,dlPFC
-0.676463024556944,2.32145191432078,sub,IR84_22,hit,dlPFC
0.548622005800242,2.32145191432078,sub,IR84_23,hit,dlPFC
-0.850129784921525,2.32145191432078,sub,IR92_19,hit,dlPFC
-0.369386095339823,2.32145191432078,sub,IR92_20,hit,dlPFC
-0.406088859822467,2.32145191432078,sub,IR92_23,hit,dlPFC
-0.0303256241394972,2.32145191432078,sub,IR92_24,hit,dlPFC
0.78506100704702,2.32145191432078,sub,IR98_23,hit,dlPFC
0.772849184830428,2.32145191432078,sub,IR98_24,hit,dlPFC
-0.00565914405966657,2.32145191432078,sub,LC04_38,hit,dlPFC
-0.164432457283102,2.32145191432078,sub,LC04_39,hit,dlPFC
0.33339653171972,2.32145191432078,sub,LC04_40,hit,dlPFC
0.808622121733308,2.32145191432078,sub,LC05_27,hit,dlPFC
0.978456480219381,2.32145191432078,sub,LC05_28,hit,dlPFC
0.374492535342367,2.32145191432078,sub,NM02_1,hit,dlPFC
-0.18621062486555,2.32145191432078,sub,NM02_18,hit,dlPFC
0.942488712305765,2.32145191432078,sub,NM02_2,hit,dlPFC
-0.555573427871363,2.32145191432078,sub,NM02_20,hit,dlPFC
0.478068399463744,2.32145191432078,sub,NM02_3,hit,dlPFC
0.213180494839051,2.32145191432078,sub,NM02_31,hit,dlPFC
-0.317944429949437,2.32145191432078,sub,NM02_4,hit,dlPFC
0.921442536994026,2.32145191432078,sub,NM02_5,hit,dlPFC
-0.562554594801105,2.32145191432078,sub,NM04_91,hit,dlPFC
-0.64384003106242,2.32145191432078,sub,OH28_45,hit,dlPFC
-0.788179303751668,2.32145191432078,sub,OH28_46,hit,dlPFC
0.0279729063878424,2.32145191432078,sub,OH28_47,hit,dlPFC
0.964457336642178,2.32145191432078,sub,OH28_48,hit,dlPFC
-0.12677872188889,2.32145191432078,sub,OH28_49,hit,dlPFC
-0.569461505832869,2.32145191432078,sub,OH28_50,hit,dlPFC
-0.50076607817546,2.32145191432078,sub,OH29_43,hit,dlPFC
0.899031648360317,2.32145191432078,sub,OH29_44,hit,dlPFC
-0.977763094323544,2.32145191432078,sub,OH29_45,hit,dlPFC
-0.515348573367285,2.32145191432078,sub,OH29_46,hit,dlPFC
0.414955136637826,2.32145191432078,sub,OH29_47,hit,dlPFC
0.694946982035621,2.32145191432078,sub,OH29_48,hit,dlPFC
